Age,Workclass, Final Weight, Education, Years of Education, Marital Status, Occupation, Relationship, Race, Sex, Capital Gain, Capital Loss, Hours Work per Week, Income
61.0,4,69867.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
17.0,4,191260.0,7.0,5.0,5.0,8,4.0,2,0.0,1055.0,0.0,24.0,1.0
50.0,6,30653.0,13.0,14.0,3.0,5,1.0,2,0.0,2407.0,0.0,98.0,1.0
27.0,2,209109.0,13.0,14.0,5.0,10,4.0,2,0.0,0.0,0.0,35.0,1.0
30.0,4,70377.0,12.0,9.0,1.0,10,4.0,2,1.0,0.0,0.0,40.0,1.0
43.0,4,477983.0,12.0,9.0,3.0,6,1.0,1,0.0,0.0,0.0,40.0,1.0
44.0,4,170924.0,16.0,10.0,3.0,3,1.0,2,0.0,7298.0,0.0,40.0,2.0
35.0,4,190174.0,16.0,10.0,5.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
25.0,4,193787.0,16.0,10.0,5.0,13,4.0,2,1.0,0.0,0.0,40.0,1.0
24.0,4,279472.0,16.0,10.0,3.0,7,6.0,2,1.0,7298.0,0.0,48.0,2.0
22.0,4,34918.0,10.0,13.0,5.0,10,2.0,2,1.0,0.0,0.0,15.0,1.0
42.0,2,97688.0,16.0,10.0,3.0,3,1.0,2,0.0,5178.0,0.0,40.0,2.0
34.0,4,175413.0,8.0,12.0,1.0,12,5.0,1,1.0,0.0,0.0,45.0,1.0
60.0,4,173960.0,10.0,13.0,1.0,10,2.0,2,1.0,0.0,0.0,42.0,1.0
21.0,4,205759.0,12.0,9.0,5.0,6,4.0,2,0.0,0.0,0.0,40.0,1.0
57.0,1,425161.0,13.0,14.0,3.0,12,1.0,2,0.0,15024.0,0.0,40.0,2.0
41.0,4,220531.0,15.0,15.0,3.0,10,1.0,2,0.0,0.0,0.0,60.0,2.0
50.0,4,176609.0,16.0,10.0,1.0,8,2.0,2,0.0,0.0,0.0,45.0,1.0
25.0,4,371987.0,10.0,13.0,5.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
50.0,4,193884.0,6.0,4.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
36.0,4,200352.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,45.0,1.0
31.0,4,127595.0,12.0,9.0,1.0,10,2.0,2,1.0,0.0,0.0,40.0,1.0
29.0,2,220419.0,10.0,13.0,5.0,11,2.0,2,0.0,0.0,0.0,56.0,1.0
21.0,4,231931.0,16.0,10.0,5.0,12,4.0,2,0.0,0.0,0.0,45.0,1.0
27.0,4,248402.0,10.0,13.0,5.0,13,5.0,1,1.0,0.0,0.0,40.0,1.0
65.0,4,111095.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,16.0,1.0
37.0,5,57424.0,10.0,13.0,1.0,12,2.0,2,1.0,0.0,0.0,60.0,1.0
39.0,?,157443.0,13.0,14.0,3.0, ?,6.0,4,1.0,3464.0,0.0,40.0,1.0
24.0,4,278130.0,12.0,9.0,5.0,3,4.0,2,0.0,0.0,0.0,40.0,1.0
38.0,4,169469.0,12.0,9.0,1.0,12,2.0,2,0.0,0.0,0.0,80.0,1.0
48.0,4,146268.0,10.0,13.0,3.0,1,1.0,2,0.0,7688.0,0.0,40.0,2.0
21.0,4,153718.0,16.0,10.0,5.0,8,2.0,4,1.0,0.0,0.0,25.0,1.0
31.0,4,217460.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,45.0,2.0
55.0,4,238638.0,12.0,9.0,3.0,12,1.0,2,0.0,4386.0,0.0,40.0,2.0
24.0,4,303296.0,16.0,10.0,3.0,1,6.0,4,1.0,0.0,0.0,40.0,1.0
43.0,4,173321.0,12.0,9.0,1.0,1,2.0,2,1.0,0.0,0.0,40.0,1.0
26.0,4,193945.0,8.0,12.0,5.0,13,2.0,2,0.0,0.0,0.0,45.0,1.0
46.0,4,83082.0,8.0,12.0,5.0,10,2.0,2,1.0,0.0,0.0,33.0,1.0
35.0,4,193815.0,8.0,12.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,2.0
41.0,5,34987.0,16.0,10.0,3.0,5,1.0,2,0.0,0.0,0.0,54.0,2.0
26.0,4,59306.0,10.0,13.0,5.0,12,2.0,2,0.0,0.0,0.0,40.0,1.0
34.0,4,142897.0,13.0,14.0,3.0,4,1.0,4,0.0,7298.0,0.0,35.0,2.0
19.0,?,860348.0,16.0,10.0,5.0, ?,4.0,1,1.0,0.0,0.0,25.0,1.0
36.0,6,205607.0,10.0,13.0,1.0,10,2.0,1,1.0,0.0,0.0,40.0,2.0
22.0,4,199698.0,16.0,10.0,5.0,12,4.0,2,0.0,0.0,0.0,15.0,1.0
24.0,4,191954.0,16.0,10.0,5.0,7,2.0,2,0.0,0.0,0.0,40.0,1.0
77.0,6,138714.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,40.0,1.0
22.0,4,399087.0,5.0,3.0,3.0,7,3.0,2,1.0,0.0,0.0,40.0,1.0
29.0,4,423158.0,16.0,10.0,5.0,13,2.0,2,1.0,0.0,0.0,40.0,1.0
62.0,4,159841.0,12.0,9.0,7.0,8,2.0,2,1.0,0.0,0.0,24.0,1.0
39.0,6,174308.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,1.0
43.0,4,50356.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,1485.0,50.0,1.0
35.0,4,186110.0,12.0,9.0,1.0,14,2.0,2,0.0,0.0,0.0,45.0,1.0
29.0,4,200381.0,2.0,7.0,5.0,4,2.0,2,1.0,0.0,0.0,40.0,1.0
76.0,6,174309.0,13.0,14.0,3.0,3,1.0,2,0.0,0.0,0.0,10.0,1.0
63.0,6,78383.0,12.0,9.0,3.0,5,1.0,2,0.0,0.0,0.0,45.0,1.0
23.0,?,211601.0,9.0,11.0,5.0, ?,4.0,1,1.0,0.0,0.0,15.0,1.0
43.0,4,187728.0,16.0,10.0,3.0,10,6.0,2,1.0,0.0,1887.0,50.0,2.0
58.0,6,321171.0,12.0,9.0,3.0,6,1.0,2,0.0,0.0,0.0,40.0,1.0
66.0,4,127921.0,12.0,9.0,5.0,14,2.0,2,0.0,2050.0,0.0,55.0,1.0
41.0,4,206565.0,16.0,10.0,5.0,3,2.0,1,0.0,0.0,0.0,45.0,1.0
26.0,4,224563.0,10.0,13.0,5.0,1,2.0,2,0.0,0.0,0.0,40.0,1.0
47.0,4,178686.0,9.0,11.0,5.0,8,2.0,2,0.0,0.0,0.0,40.0,1.0
55.0,2,98545.0,1.0,6.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
53.0,4,242606.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
17.0,4,270942.0,5.0,3.0,5.0,8,3.0,2,0.0,0.0,0.0,48.0,1.0
30.0,4,94235.0,12.0,9.0,5.0,3,3.0,2,0.0,0.0,0.0,40.0,1.0
49.0,4,71195.0,13.0,14.0,5.0,10,2.0,2,0.0,0.0,0.0,60.0,1.0
19.0,4,104112.0,12.0,9.0,5.0,12,5.0,1,0.0,0.0,0.0,30.0,1.0
45.0,4,261192.0,12.0,9.0,3.0,8,1.0,1,0.0,0.0,0.0,40.0,1.0
26.0,4,94936.0,8.0,12.0,5.0,12,2.0,2,0.0,0.0,0.0,40.0,1.0
38.0,4,296478.0,9.0,11.0,3.0,3,1.0,2,0.0,7298.0,0.0,40.0,2.0
36.0,7,119272.0,12.0,9.0,3.0,11,1.0,2,0.0,7298.0,0.0,40.0,2.0
33.0,4,85043.0,12.0,9.0,5.0,5,2.0,2,0.0,0.0,0.0,20.0,1.0
22.0,7,293364.0,16.0,10.0,5.0,11,4.0,1,1.0,0.0,0.0,40.0,1.0
43.0,6,241895.0,10.0,13.0,5.0,12,2.0,2,0.0,0.0,0.0,42.0,1.0
67.0,?,36135.0,2.0,7.0,3.0, ?,1.0,2,0.0,0.0,0.0,8.0,1.0
30.0,?,151989.0,9.0,11.0,1.0, ?,5.0,2,1.0,0.0,0.0,40.0,1.0
56.0,4,101128.0,8.0,12.0,4.0,8,2.0,2,0.0,0.0,0.0,25.0,1.0
31.0,4,156464.0,10.0,13.0,5.0,10,4.0,2,0.0,0.0,0.0,25.0,1.0
33.0,4,117963.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
26.0,4,192262.0,12.0,9.0,3.0,8,1.0,2,0.0,0.0,0.0,40.0,1.0
33.0,4,111363.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
46.0,2,329752.0,2.0,7.0,3.0,14,1.0,2,0.0,0.0,0.0,30.0,1.0
59.0,?,372020.0,10.0,13.0,3.0, ?,1.0,2,0.0,0.0,0.0,40.0,2.0
38.0,1,95432.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,2.0
65.0,4,161400.0,2.0,7.0,7.0,8,5.0, Other,0.0,0.0,0.0,40.0,1.0
40.0,4,96129.0,9.0,11.0,3.0,13,1.0,2,0.0,0.0,0.0,40.0,2.0
42.0,4,111949.0,12.0,9.0,3.0,1,6.0,2,1.0,0.0,0.0,35.0,1.0
26.0,6,117125.0,7.0,5.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
36.0,4,348022.0,1.0,6.0,3.0,8,6.0,2,1.0,0.0,0.0,24.0,1.0
62.0,4,270092.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
43.0,4,180609.0,10.0,13.0,3.0,14,1.0,2,0.0,0.0,0.0,45.0,1.0
43.0,4,174575.0,10.0,13.0,1.0,4,2.0,2,0.0,0.0,1564.0,45.0,2.0
22.0,4,410439.0,12.0,9.0,4.0,12,2.0,2,0.0,0.0,0.0,55.0,1.0
28.0,4,92262.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
56.0,6,183081.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,45.0,1.0
22.0,4,362589.0,8.0,12.0,5.0,12,2.0,2,1.0,0.0,0.0,15.0,1.0
57.0,4,212448.0,10.0,13.0,1.0,4,2.0,2,1.0,0.0,0.0,45.0,2.0
39.0,4,481060.0,12.0,9.0,1.0,12,5.0,2,1.0,0.0,0.0,40.0,1.0
26.0,1,185885.0,16.0,10.0,5.0,1,5.0,2,1.0,0.0,0.0,15.0,1.0
17.0,4,89821.0,2.0,7.0,5.0,8,4.0,2,0.0,0.0,0.0,10.0,1.0
40.0,7,184018.0,9.0,11.0,3.0,7,1.0,2,0.0,0.0,0.0,38.0,2.0
45.0,4,256649.0,12.0,9.0,3.0,7,1.0,1,0.0,0.0,0.0,40.0,1.0
44.0,4,160323.0,12.0,9.0,5.0,3,2.0,1,0.0,0.0,0.0,40.0,1.0
20.0,2,350845.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,10.0,1.0
33.0,4,267404.0,12.0,9.0,3.0,3,6.0,2,1.0,0.0,0.0,40.0,1.0
23.0,4,35633.0,16.0,10.0,5.0,12,2.0,2,0.0,0.0,0.0,40.0,1.0
46.0,6,80914.0,13.0,14.0,1.0,4,2.0,2,0.0,0.0,0.0,30.0,1.0
38.0,4,172927.0,12.0,9.0,3.0,12,1.0,2,0.0,0.0,0.0,50.0,1.0
54.0,4,174319.0,12.0,9.0,1.0,14,2.0,2,0.0,0.0,0.0,40.0,1.0
46.0,4,214955.0,5.0,3.0,1.0,3,2.0,2,1.0,0.0,2339.0,45.0,1.0
25.0,4,344991.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,1.0
46.0,4,108699.0,16.0,10.0,1.0,12,2.0,2,1.0,0.0,0.0,40.0,1.0
36.0,2,117312.0,16.0,10.0,3.0,14,6.0,2,1.0,0.0,0.0,40.0,1.0
23.0,4,396099.0,12.0,9.0,5.0,8,2.0,2,1.0,0.0,0.0,25.0,1.0
29.0,4,134152.0,12.0,9.0,6.0,7,2.0,2,0.0,0.0,0.0,40.0,1.0
44.0,4,162028.0,16.0,10.0,3.0,1,6.0,2,1.0,0.0,2415.0,6.0,2.0
19.0,4,25429.0,16.0,10.0,5.0,1,4.0,2,1.0,0.0,0.0,16.0,1.0
19.0,4,232392.0,12.0,9.0,5.0,8,3.0,2,1.0,0.0,0.0,40.0,1.0
35.0,4,220098.0,12.0,9.0,3.0,8,6.0,2,1.0,0.0,0.0,40.0,2.0
27.0,4,301302.0,10.0,13.0,5.0,3,2.0,2,0.0,0.0,0.0,50.0,1.0
46.0,6,277946.0,8.0,12.0,6.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
34.0,7,98101.0,10.0,13.0,3.0,4,1.0,2,0.0,7688.0,0.0,45.0,2.0
34.0,4,196164.0,12.0,9.0,5.0,8,2.0,2,1.0,0.0,0.0,35.0,1.0
44.0,4,115562.0,16.0,10.0,3.0,13,1.0,2,0.0,0.0,0.0,40.0,1.0
45.0,4,96975.0,16.0,10.0,1.0,6,5.0,2,1.0,0.0,0.0,40.0,1.0
20.0,?,137300.0,12.0,9.0,5.0, ?,3.0,2,1.0,0.0,0.0,35.0,1.0
25.0,4,86872.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,55.0,2.0
52.0,5,132178.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,2.0
20.0,4,416103.0,16.0,10.0,5.0,6,4.0,2,0.0,0.0,0.0,40.0,1.0
28.0,4,108574.0,16.0,10.0,5.0,8,2.0,2,1.0,0.0,0.0,40.0,1.0
50.0,7,288353.0,10.0,13.0,3.0,11,1.0,2,0.0,0.0,0.0,40.0,2.0
34.0,4,227689.0,9.0,11.0,1.0,13,2.0,2,1.0,0.0,0.0,64.0,1.0
28.0,4,166481.0,6.0,4.0,3.0,6,1.0, Other,0.0,0.0,2179.0,40.0,1.0
41.0,4,445382.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,1977.0,65.0,2.0
28.0,4,110145.0,12.0,9.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
46.0,6,317253.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,25.0,1.0
28.0,?,123147.0,16.0,10.0,3.0, ?,6.0,2,1.0,0.0,1887.0,40.0,2.0
32.0,4,364657.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,50.0,1.0
41.0,2,42346.0,16.0,10.0,1.0,8,2.0,1,1.0,0.0,0.0,24.0,1.0
24.0,4,241951.0,12.0,9.0,5.0,6,5.0,1,1.0,0.0,0.0,40.0,1.0
33.0,4,118500.0,16.0,10.0,1.0,4,5.0,2,1.0,0.0,0.0,40.0,1.0
46.0,4,188386.0,11.0,16.0,3.0,4,1.0,2,0.0,15024.0,0.0,60.0,2.0
31.0,7,1033222.0,16.0,10.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
35.0,4,92440.0,3.0,8.0,1.0,3,2.0,2,0.0,0.0,0.0,50.0,2.0
52.0,4,190762.0,4.0,2.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
30.0,4,426017.0,2.0,7.0,5.0,8,4.0,2,1.0,0.0,0.0,19.0,1.0
34.0,2,243867.0,2.0,7.0,6.0,7,2.0,1,0.0,0.0,0.0,40.0,1.0
34.0,7,240283.0,12.0,9.0,1.0,14,5.0,2,1.0,0.0,0.0,40.0,1.0
20.0,4,61777.0,16.0,10.0,3.0,12,1.0,2,0.0,0.0,0.0,30.0,1.0
17.0,4,175024.0,2.0,7.0,5.0,6,4.0,2,0.0,2176.0,0.0,18.0,1.0
32.0,7,92003.0,10.0,13.0,3.0,4,6.0,2,1.0,0.0,0.0,40.0,2.0
29.0,4,188401.0,12.0,9.0,1.0,5,2.0,2,0.0,0.0,0.0,40.0,1.0
33.0,4,228528.0,1.0,6.0,5.0,3,5.0,2,1.0,0.0,0.0,35.0,1.0
25.0,4,133373.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,60.0,1.0
36.0,1,255191.0,13.0,14.0,5.0,10,2.0,2,0.0,0.0,1408.0,40.0,1.0
23.0,4,204653.0,12.0,9.0,5.0,6,2.0,2,0.0,0.0,0.0,72.0,1.0
63.0,5,222289.0,12.0,9.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
47.0,2,287480.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,1.0
80.0,?,107762.0,12.0,9.0,7.0, ?,2.0,2,0.0,0.0,0.0,24.0,1.0
17.0,?,202521.0,2.0,7.0,5.0, ?,4.0,2,0.0,0.0,0.0,40.0,1.0
40.0,6,204116.0,10.0,13.0,4.0,10,2.0,2,1.0,2174.0,0.0,40.0,1.0
30.0,4,29662.0,8.0,12.0,3.0,8,6.0,2,1.0,0.0,0.0,25.0,2.0
27.0,4,116358.0,16.0,10.0,5.0,3,4.0,4,0.0,0.0,1980.0,40.0,1.0
33.0,4,208405.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,2.0
34.0,2,284843.0,12.0,9.0,5.0,5,2.0,1,0.0,594.0,0.0,60.0,1.0
34.0,2,117018.0,16.0,10.0,5.0,11,2.0,2,1.0,0.0,0.0,40.0,1.0
23.0,4,81281.0,16.0,10.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
42.0,2,340148.0,16.0,10.0,3.0,1,6.0,2,1.0,0.0,0.0,40.0,1.0
29.0,4,363425.0,10.0,13.0,5.0,10,2.0,2,0.0,0.0,0.0,40.0,1.0
45.0,4,45857.0,12.0,9.0,1.0,1,2.0,2,1.0,0.0,0.0,28.0,1.0
24.0,1,191073.0,12.0,9.0,5.0, Armed-Forces,4.0,2,0.0,0.0,0.0,40.0,1.0
44.0,4,116632.0,16.0,10.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,2.0
27.0,4,405855.0,7.0,5.0,5.0,3,3.0,2,0.0,0.0,0.0,40.0,1.0
20.0,4,298227.0,16.0,10.0,5.0,12,2.0,2,0.0,0.0,0.0,35.0,1.0
44.0,4,290521.0,12.0,9.0,7.0,4,5.0,1,1.0,0.0,0.0,40.0,1.0
51.0,4,56915.0,12.0,9.0,3.0,3,1.0,3,0.0,0.0,0.0,40.0,1.0
20.0,4,146538.0,12.0,9.0,3.0,7,1.0,2,0.0,0.0,0.0,40.0,1.0
17.0,?,258872.0,2.0,7.0,5.0, ?,4.0,2,1.0,0.0,0.0,5.0,1.0
19.0,4,206399.0,12.0,9.0,5.0,7,4.0,1,1.0,0.0,0.0,40.0,1.0
45.0,5,197332.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,55.0,2.0
60.0,4,245062.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,40.0,2.0
42.0,4,197583.0,8.0,12.0,3.0,4,1.0,1,0.0,0.0,0.0,40.0,2.0
44.0,6,234885.0,12.0,9.0,3.0,12,6.0,2,1.0,0.0,0.0,40.0,2.0
40.0,4,72887.0,9.0,11.0,3.0,7,1.0,4,0.0,0.0,0.0,40.0,2.0
30.0,4,180374.0,12.0,9.0,3.0,4,6.0,2,1.0,0.0,0.0,40.0,1.0
38.0,4,351299.0,16.0,10.0,3.0,14,1.0,1,0.0,0.0,0.0,50.0,1.0
23.0,4,54012.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,60.0,1.0
32.0,?,115745.0,16.0,10.0,3.0, ?,1.0,2,0.0,0.0,0.0,40.0,1.0
44.0,4,116632.0,8.0,12.0,5.0,5,4.0,2,0.0,0.0,0.0,40.0,1.0
54.0,2,288825.0,12.0,9.0,3.0,14,1.0,1,0.0,0.0,0.0,40.0,1.0
32.0,4,132601.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,1.0
50.0,4,193374.0,4.0,2.0,4.0,3,5.0,2,0.0,0.0,0.0,40.0,1.0
24.0,4,170070.0,10.0,13.0,5.0,13,2.0,2,1.0,0.0,0.0,20.0,1.0
37.0,4,126708.0,12.0,9.0,3.0,1,6.0,2,1.0,0.0,0.0,60.0,1.0
52.0,4,35598.0,12.0,9.0,1.0,14,5.0,2,0.0,0.0,0.0,40.0,1.0
38.0,4,33983.0,16.0,10.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
49.0,4,192776.0,13.0,14.0,3.0,4,1.0,2,0.0,0.0,1977.0,45.0,2.0
30.0,4,118551.0,10.0,13.0,3.0,13,6.0,2,1.0,0.0,0.0,16.0,2.0
60.0,4,201965.0,16.0,10.0,5.0,10,5.0,2,0.0,0.0,0.0,40.0,2.0
22.0,?,139883.0,16.0,10.0,5.0, ?,4.0,2,0.0,0.0,0.0,40.0,1.0
35.0,4,285020.0,12.0,9.0,5.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
30.0,4,303990.0,12.0,9.0,5.0,14,2.0,2,0.0,0.0,0.0,60.0,1.0
67.0,4,49401.0,9.0,11.0,1.0,8,2.0,2,1.0,0.0,0.0,24.0,1.0
46.0,4,279196.0,10.0,13.0,5.0,3,2.0,2,1.0,0.0,0.0,40.0,1.0
17.0,4,211870.0,7.0,5.0,5.0,8,2.0,2,0.0,0.0,0.0,6.0,1.0
22.0,4,281432.0,16.0,10.0,5.0,6,4.0,2,0.0,0.0,0.0,30.0,1.0
27.0,4,161155.0,1.0,6.0,5.0,8,2.0,2,0.0,0.0,0.0,40.0,1.0
23.0,4,197904.0,12.0,9.0,5.0,8,5.0,2,1.0,0.0,0.0,35.0,1.0
33.0,4,111746.0,8.0,12.0,3.0,3,1.0,2,0.0,0.0,0.0,45.0,1.0
43.0,6,170721.0,16.0,10.0,3.0,3,1.0,2,0.0,0.0,0.0,20.0,1.0
28.0,7,70100.0,10.0,13.0,5.0,10,2.0,2,0.0,0.0,0.0,20.0,1.0
41.0,4,193626.0,12.0,9.0,4.0,3,5.0,2,1.0,0.0,0.0,40.0,1.0
52.0,?,271749.0,3.0,8.0,5.0, ?,3.0,1,0.0,594.0,0.0,40.0,1.0
25.0,4,189775.0,16.0,10.0,4.0,1,4.0,1,1.0,0.0,0.0,20.0,1.0
63.0,?,401531.0,4.0,2.0,3.0, ?,1.0,2,0.0,0.0,0.0,35.0,1.0
59.0,2,286967.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,45.0,1.0
45.0,2,164427.0,10.0,13.0,1.0,10,5.0,2,1.0,0.0,0.0,40.0,1.0
38.0,4,91039.0,10.0,13.0,3.0,12,1.0,2,0.0,15024.0,0.0,60.0,2.0
40.0,4,347934.0,12.0,9.0,5.0,8,2.0,2,1.0,0.0,0.0,35.0,1.0
46.0,1,371373.0,12.0,9.0,1.0,1,2.0,2,0.0,0.0,0.0,40.0,1.0
35.0,4,32220.0,8.0,12.0,5.0,4,2.0,2,1.0,0.0,0.0,60.0,1.0
34.0,4,187251.0,12.0,9.0,1.0,10,5.0,2,1.0,0.0,0.0,25.0,1.0
33.0,4,178107.0,10.0,13.0,5.0,3,4.0,2,0.0,0.0,0.0,20.0,1.0
41.0,4,343121.0,12.0,9.0,1.0,1,5.0,2,1.0,0.0,0.0,36.0,1.0
20.0,4,262749.0,16.0,10.0,5.0,7,4.0,2,0.0,0.0,0.0,40.0,1.0
23.0,4,403107.0,5.0,3.0,5.0,8,4.0,2,0.0,0.0,0.0,40.0,1.0
26.0,4,64293.0,16.0,10.0,5.0,10,2.0,2,1.0,0.0,0.0,35.0,1.0
72.0,?,303588.0,12.0,9.0,3.0, ?,1.0,2,0.0,0.0,0.0,20.0,1.0
23.0,2,324960.0,12.0,9.0,5.0,5,2.0,2,0.0,0.0,0.0,40.0,1.0
62.0,2,114060.0,12.0,9.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
52.0,4,48925.0,16.0,10.0,3.0,1,1.0,2,0.0,0.0,0.0,40.0,1.0
58.0,4,180980.0,16.0,10.0,1.0,8,5.0,2,1.0,0.0,0.0,42.0,1.0
25.0,4,181054.0,10.0,13.0,5.0,12,2.0,2,1.0,0.0,0.0,40.0,1.0
24.0,4,388093.0,10.0,13.0,5.0,4,2.0,1,0.0,0.0,0.0,40.0,1.0
19.0,4,249609.0,16.0,10.0,5.0,11,4.0,2,0.0,0.0,0.0,8.0,1.0
43.0,4,112131.0,16.0,10.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,1.0
47.0,2,543162.0,12.0,9.0,6.0,1,5.0,1,1.0,0.0,0.0,40.0,1.0
39.0,4,91996.0,12.0,9.0,1.0,8,5.0,2,1.0,0.0,0.0,40.0,1.0
49.0,4,141944.0,9.0,11.0,4.0,6,5.0,2,0.0,0.0,1380.0,42.0,1.0
53.0,?,251804.0,5.0,3.0,7.0, ?,5.0,1,1.0,0.0,0.0,30.0,1.0
32.0,4,37070.0,9.0,11.0,5.0,3,2.0,2,0.0,0.0,0.0,45.0,1.0
34.0,4,337587.0,16.0,10.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,2.0
28.0,4,189346.0,12.0,9.0,1.0,3,2.0,2,0.0,0.0,0.0,45.0,1.0
57.0,?,222216.0,9.0,11.0,7.0, ?,5.0,2,1.0,0.0,0.0,38.0,1.0
25.0,4,267044.0,16.0,10.0,5.0,1,2.0,3,1.0,0.0,0.0,20.0,1.0
20.0,?,214635.0,16.0,10.0,5.0, ?,4.0,2,0.0,0.0,0.0,24.0,1.0
21.0,?,204226.0,16.0,10.0,5.0, ?,5.0,2,1.0,0.0,0.0,35.0,1.0
34.0,4,108116.0,10.0,13.0,3.0,10,1.0,2,0.0,0.0,0.0,50.0,2.0
38.0,5,99146.0,10.0,13.0,3.0,4,1.0,2,0.0,15024.0,0.0,80.0,2.0
50.0,4,196232.0,12.0,9.0,3.0,4,1.0,2,0.0,7688.0,0.0,50.0,2.0
24.0,2,248344.0,16.0,10.0,1.0,6,2.0,1,0.0,0.0,0.0,50.0,1.0
37.0,2,186035.0,16.0,10.0,3.0,13,1.0,2,0.0,0.0,0.0,45.0,2.0
44.0,4,177905.0,16.0,10.0,1.0,7,5.0,2,0.0,0.0,0.0,58.0,2.0
28.0,4,85812.0,16.0,10.0,3.0,12,6.0,2,1.0,0.0,0.0,40.0,1.0
42.0,4,221172.0,10.0,13.0,3.0,4,1.0,2,0.0,0.0,0.0,40.0,2.0
74.0,4,99183.0,16.0,10.0,1.0,1,2.0,2,1.0,0.0,0.0,9.0,1.0
38.0,6,190387.0,12.0,9.0,3.0,3,1.0,2,0.0,0.0,0.0,50.0,1.0
44.0,6,202692.0,13.0,14.0,3.0,10,1.0,2,0.0,0.0,0.0,40.0,1.0
44.0,4,109339.0,2.0,7.0,1.0,7,5.0, Other,1.0,0.0,0.0,46.0,1.0
26.0,4,108658.0,12.0,9.0,5.0,7,2.0,2,0.0,0.0,0.0,40.0,1.0
36.0,4,197202.0,12.0,9.0,3.0,8,1.0,1,0.0,0.0,0.0,40.0,1.0
41.0,4,101739.0,8.0,12.0,3.0,4,6.0,2,1.0,0.0,0.0,50.0,2.0
67.0,4,231559.0,15.0,15.0,3.0,10,1.0,2,0.0,20051.0,0.0,48.0,2.0
39.0,2,207853.0,3.0,8.0,3.0,13,1.0,2,0.0,0.0,0.0,50.0,1.0
57.0,4,190942.0,4.0,2.0,7.0,9,2.0,1,1.0,0.0,0.0,30.0,1.0
29.0,4,102345.0,9.0,11.0,6.0,3,2.0,2,0.0,0.0,0.0,40.0,1.0
31.0,5,41493.0,10.0,13.0,5.0,5,2.0,2,1.0,0.0,0.0,45.0,1.0
34.0,?,190027.0,12.0,9.0,5.0, ?,5.0,1,1.0,0.0,0.0,40.0,1.0
44.0,4,210525.0,16.0,10.0,3.0,14,1.0,2,0.0,0.0,0.0,40.0,1.0
